id,colour,size,width,brand,model,price,type,count,rating,no_rating,link
148387,Black,Extra Wide,143 mm,John Jacobs,JJ E13097XL,3500,eyeframe,3017,4.3,6,https://www.lenskart.com/john-jacobs-jj-e13097xl-c1-eyeglasses.html
149208,Black,Wide,139 mm,John Jacobs,JJ E14146,3500,eyeframe,3964,5.0,5,https://www.lenskart.com/john-jacobs-jj-e14146-c2-c2-eyeglasses.html
151645,,,,Alcon Total,Alcon Total 1 Daily Disposable 10Hrs,2949,contact_lens,1600,0.0,0,https://www.lenskart.com/alcon-dailies-total-1-contact-lens-30-lens-box.html
152537,Black,8-12 yrs,126 mm,Hooper online,HP E10033M,1000,eyeframe,2547,5.0,1,https://www.lenskart.com/hooper-hp-e10033m-c7-eyeglasses.html
211893,Transparent,Medium,136 mm,Lenskart Blu,LB E16218,1500,non_power_reading,279,0.0,0,https://www.lenskart.com/lenskart-blu-lb-e16218-c1-eyeglasses.html
211913,Transparent,Wide,141 mm,Lenskart Blu,LB E16226,1500,non_power_reading,497,4.3,3,https://www.lenskart.com/lenskart-blu-lb-e16226-c1-eyeglasses.html
143345,Rose Gold,Wide,139 mm,John Jacobs,JJ E13464,3500,eyeframe,4054,4.7,17,https://www.lenskart.com/john-jacobs-jj-e13464-c1-eyeglasses.html
148385,Purple,Extra Narrow,128 mm,John Jacobs,JJ E13097XS,5000,eyeframe,1744,5.0,2,https://www.lenskart.com/john-jacobs-jj-e13097xs-c2-eyeglasses.html
206783,Blue,Medium,137 mm,John Jacobs,JJ E13594,3500,eyeframe,232,4.65,3,https://www.lenskart.com/john-jacobs-jj-e13594-c5-eyeglasses.html
207056,Gold,Medium,137 mm,John Jacobs,JJ S15463,6000,sunglasses,2449,0.0,0,https://www.lenskart.com/john-jacobs-jj-s15463-c1-sunglasses.html
209053,Dark Night,Extra Narrow,125 mm,Lenskart Hustlr,HP D15011,1700,non_power_reading,3172,0.0,0,https://www.lenskart.com/lenskart-hustlr-hp-d15011l-c8-eyeglasses.html
216321,Blue,Medium,139 mm,Lenskart Hustlr,LB E14058-Combo,1700,non_power_reading,146413,0.0,0,https://www.lenskart.com/lenskart-blu-shark-tank-lb-e14058-c3-eyeglasses-combo.html
216878,Tortoise,Extra Wide,144 mm,John Jacobs,JJ S16882,6000,sunglasses,271,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16882-c3-sunglasses.html
217080,Blue,Medium,135 mm,Lenskart Air,LA E16941,1700,eyeframe,209,0.0,0,https://www.lenskart.com/lenskart-air-la-e16941-c2-eyeglasses.html
93668,Gold,Wide,141 mm,Vincent Chase Polarized,VC 5158/P,1500,sunglasses,29406,4.4,1137,https://www.lenskart.com/golden-black-blue-gradient-full-rim-aviator-medium-size-58-vincent-chase-polarized-top-guns-vc-5158-p-sunglasses.html
134518,Black,Wide,139 mm,ThinOptics,Thinoptics Brookyln Frontpage,2000,non_power_reading,3667,4.0,22,https://www.lenskart.com/thinoptics-brookylnfrontpage-black-power-2-5-eyeglasses.html
144923,Black,Extra Narrow,127 mm,John Jacobs,JJ E13586,3500,eyeframe,2993,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13586-c2-half-rim-eyeglasses.html
213151,Brown,Extra Wide,146 mm,John Jacobs,JJ S16505,6000,sunglasses,127,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16505-c2-sunglasses.html
213504,Tortoise,Wide,139 mm,John Jacobs,JJ S16577,5000,sunglasses,162,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16577-c1-sunglasses.html
217636,Black,Wide,143 mm,Vincent Chase,VC S13137-W,2000,sunglasses,131,0.0,0,https://www.lenskart.com/vincent-chase-vc-s13137-w-c2-sunglasses.html
152162,Blue,Wide,140 mm,Lenskart Blu,LB E14452,1500,non_power_reading,3705,4.55,14,https://www.lenskart.com/lenskart-blu-lb-e14452-c6-eyeglasses.html
201375,Gunmetal,Medium,137 mm,John Jacobs,JJ E11293,3500,eyeframe,2236,4.5,131,https://www.lenskart.com/john-jacobs-jj-e11293-c4-eyeglasses.html
208782,Gunmetal,Narrow,133 mm,Vincent Chase Online,VC E15700,1700,eyeframe,1058,0.0,0,https://www.lenskart.com/vincent-chase-vc-e15700-c3-eyeglasses.html
210296,Blue,Extra Narrow,129 mm,Vincent Chase Online,VC E11801,1700,eyeframe,161,0.0,0,https://www.lenskart.com/vincent-chase-vc-e11801-c151-eyeglasses.html
212294,Pink,Wide,141 mm,Vincent Chase Polarized,VC S16336,2000,sunglasses,1028,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16336-c1-sunglasses.html
143700,Grey,Narrow,132 mm,John Jacobs,JJ E13494,3500,eyeframe,3217,4.7,7,https://www.lenskart.com/john-jacobs-jj-e13494-c6-eyeglasses.html
146258,Blue,Medium,134 mm,John Jacobs,JJ E13732,3500,eyeframe,4862,4.3,13,https://www.lenskart.com/john-jacobs-jj-e13732-full-rim-c2-eyeglasses.html
152672,Gold,Narrow,131 mm,John Jacobs,JJ E14688,5000,eyeframe,2831,5.0,2,https://www.lenskart.com/john-jacobs-jj-e14688-c3-eyeglasses.html
208941,Blue,8-12 yrs,127 mm,Hooper,HP E10027L,1000,eyeframe,1376,4.75,8,https://www.lenskart.com/hooper-hp-e10027l-c8-eyeglasses.html
137924,Gold,Medium,137 mm,John Jacobs,JJ E13026,3500,eyeframe,4434,4.65,19,https://www.lenskart.com/john-jacobs-jj-e13026-c2-eyeglasses.html
211337,Pink,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,sunglasses,755,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16143-c7-sunglasses.html
215443,Grey,Narrow,133 mm,Lenskart Air,LA E15390,1700,eyeframe,139,0.0,0,https://www.lenskart.com/lenskart-airr-la-ee15390-c2-eyeglasses.html
138654,Black,Medium,137 mm,Vincent Chase Polarized,LA S13166,2000,sunglasses,5671,4.7,37,https://www.lenskart.com/vincent-chase-vc-s13166-c3-sunglasses.html
152522,Transparent,5-8 yrs,120 mm,Hooper online,HP E10026M,1000,eyeframe,1205,5.0,4,https://www.lenskart.com/hooper-hp-e10026m-c11-eyeglasses.html
152534,Blue,5-8 yrs,124 mm,Hooper online,HP E10031M,1000,eyeframe,1215,5.0,1,https://www.lenskart.com/hooper-hp-e10031m-c11-eyeglasses.html
200932,Brown,8-12 yrs,125 mm,Hooper,HP S14898M,1000,sunglasses,2342,0.0,0,https://www.lenskart.com/hooper-hp-s14898m-c2-sunglasses.html
204462,Green,Medium,137 mm,Lenskart Blu,LB E14060,1200,non_power_reading,1620,4.65,62,https://www.lenskart.com/lenskart-blu-lb-E14060-c10-eyeglasses.html
206671,Black,Extra Wide,148 mm,Vincent Chase,VC S14537,1700,eyeframe,1462,4.4,5,https://www.lenskart.com/vincent-chase-vc-s14537-c3-dup-eyeglasses.html
208936,Black,8-12 yrs,126 mm,Hooper,HP E15712L,1000,eyeframe,1982,0.0,0,https://www.lenskart.com/hooper-hp-e15712l-c3-eyeglasses.html
210126,Black,Medium,134 mm,John Jacobs,JJ E15893,5000,eyeframe,129,0.0,0,https://www.lenskart.com/john-jacobs-jj-e15893-c2-eyeglasses.html
210425,Gold,Narrow,133 mm,Vincent Chase,VC E15957,1700,eyeframe,2425,0.0,0,https://www.lenskart.com/vincent-chase-vc-e15957-c1-eyeglasses.html
212316,Tortoise,Narrow,135 mm,Vincent Chase Polarized,VC S16343,2000,sunglasses,881,4.0,1,https://www.lenskart.com/vincent-chase-vc-s16343-c3-sunglasses.html
216563,,,,Aquacolor Premium,Aquacolor Premium Icy Blue Monthly,299,contact_lens,199,0.0,0,https://www.lenskart.com/aqua-color-icy-blu-monthly-disposable-premium-2-lens-pack.html
149765,Grey,Wide,140 mm,Lenskart Blu,LB E14241,1200,non_power_reading,3645,4.3,23,https://www.lenskart.com/lenskart-blu-lb-e14241-c1-eyeglasses.html
201413,Black,Medium,137 mm,John Jacobs,JJ E13107,3500,eyeframe,745,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13107-c4-eyeglasses.html
209173,Gold,Wide,141 mm,John Jacobs Online,JJ E15468,5000,eyeframe,575,0.0,0,https://www.lenskart.com/john-jacobs-jj-e15468-c4-eyeglasses.html
209871,Brown,Medium,136 mm,LENSKART BLU READERS,LR E15859,700,non_power_reading,937,0.0,0,https://www.lenskart.com/lenskart-readers-lr-e15859-c1a-eyeglasses.html
211332,Blue,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,sunglasses,942,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16143-c2-sunglasses.html
212017,Yellow,8-12 yrs,125 mm,Hooper,LK E16260,2000,eyeframe,1138,0.0,0,https://www.lenskart.com/lenskart-lk-e-16260-c1-eyeglasses.html
212583,Black,Extra Wide,145 mm,John Jacobs,JJ S16387XXW,5000,sunglasses,510,0.0,0,https://www.lenskart.com/john-jacobs-jj s16387xxw-c6-sunglasses.html
213042,Pink,Extra Wide,144 mm,John Jacobs,JJ S16391,8000,sunglasses,258,0.0,0,https://www.lenskart.com/john-jacobs-jj-s-16391-c8-sunglasses.html
148310,Brown,Extra Narrow,126 mm,John Jacobs Online,JJ E11727XS,3500,eyeframe,4360,4.8,5,https://www.lenskart.com/john-jacobs-jj-e11727xs-c1-eyeglasses.html
151331,Black,Medium,135 mm,Lenskart READERS,LR E13700,500,non_power_reading,3626,4.5,23,https://www.lenskart.com/lenskart-readers-lr-e13700-c2-d-eyeglasses.html
204461,Brown,Medium,137 mm,Lenskart Blu,LB E14060,1200,non_power_reading,1875,4.65,62,https://www.lenskart.com/lenskart-blu-lb-e14060-c9-eyeglasses.html
208237,Green,Wide,138 mm,Vincent Chase Online,VC E15589,1700,eyeframe,2679,4.0,3,https://www.lenskart.com/vincent-chase-vc-e15589-c1-eyeglasses.html
209439,Black,Extra Wide,144 mm,John Jacobs,JJ S15786,6000,sunglasses,2407,0.0,0,https://www.lenskart.com/john-jacobs-jj-s15786-c1-sunglasses.html
138653,Black,Medium,137 mm,Vincent Chase Polarized,LA S13166,2000,sunglasses,8997,4.7,37,https://www.lenskart.com/vincent-chase-vc-s13166-c2-sunglasses.html
148316,Black,Extra Narrow,126 mm,John Jacobs,JJ E12543XS,3500,eyeframe,1036,4.4,12,https://www.lenskart.com/john-jacobs-jj-e12543xs-c1-eyeglasses.html
149867,Grey,5-8 yrs,120 mm,Hooper,HP E10006M,1000,eyeframe,6332,4.75,8,https://www.lenskart.com/hooper-hp-e10006m-c3-eyeglasses.html
151371,Gold,Medium,136 mm,Vincent Chase Polarized,VC S14505,2000,sunglasses,10988,5.0,9,https://www.lenskart.com/vincent-chase-vc-s14505-c4-sunglasses.html
206198,Brown,8-12 yrs,129 mm,Hooper,HP E15338L,1000,eyeframe,1377,0.0,0,https://www.lenskart.com/hooper-hp-e15338l-c2-eyeglasses.html
206600,Green,Wide,143 mm,Lenskart Boost,LKB S15376,2000,sunglasses,1100,0.0,0,https://www.lenskart.com/lenskart-boost-lkb-s15376-c5-sunglasses.html
208817,Gold,Wide,145 mm,Vincent Chase Online,VC S15705,2000,sunglasses,370,0.0,0,https://www.lenskart.com/vincent-chase-vc-s15705-c1-sunglasses.html
210923,Black,Extra Wide,144 mm,Lenskart Blu,LB E16049,2000,non_power_reading,547,5.0,1,https://www.lenskart.com/lenskart-blu-lb-e16049-c1-eyeglasses.html
147608,Black,Extra Wide,144 mm,John Jacobs Online,JJ E13937,3500,eyeframe,1094,5.0,3,https://www.lenskart.com/john-jacobs-jj-e13937-c3-eyeglasses.html
152245,Gold,Medium,134 mm,John Jacobs,JJ E14540,3500,eyeframe,845,0.0,0,https://www.lenskart.com/john-jacobs-jj-e14540-c4-eyeglasses.html
200541,Transparent,Wide,138 mm,Lenskart Air,LA E14828,1700,eyeframe,2861,5.0,11,https://www.lenskart.com/lenskart-air-la-e14828-c4-eyeglasses.html
215929,Dark Night,Narrow,134 mm,Lenskart Hustlr,LB E14058-N,1700,non_power_reading,150,0.0,0,https://www.lenskart.com/lenskart-lb-e14058-n-c32-eyeglasses.html
112992,,,,Alcon Freshlook,Alcon Freshlook Turquoise Powered Bi-Weekly,699,contact_lens,8643,4.45,13,https://www.lenskart.com/alcon-freshlook-colorblends-turquoise-color-lenses-2-lenses-box.html
148321,Blue,Extra Wide,142 mm,John Jacobs,JJ E12543XL,3500,eyeframe,1079,5.0,8,https://www.lenskart.com/john-jacobs-jj-e12543xl-c2-eyeglasses.html
150070,Green,Extra Wide,143 mm,Lenskart Blu,LB E14271,1200,non_power_reading,1839,4.1,14,https://www.lenskart.com/lenskart-blu-lb-e14271-c3-eyeglasses.html
212295,Brown,Wide,141 mm,Vincent Chase Polarized,VC S16336,2000,sunglasses,1177,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16336-c2-sunglasses.html
212976,Jade Green,Narrow,134 mm,Lenskart Hustlr,LB E14058-N,1700,non_power_reading,1200,0.0,0,https://www.lenskart.com/lenskart-hustlr-lb-e14058-h-c3-eyeglasses.html
217391,Green,Extra Wide,145 mm,John Jacobs,JJ E16990,5000,eyeframe,96,0.0,0,https://www.lenskart.com/john-jacobs-jj-e16990-c1-eyeglasses.html
217544,Green,Wide,140 mm,Lenskart STUDIO,LK E17008,1700,eyeframe,150,0.0,0,https://www.lenskart.com/lenskart-studio-lk-e17008-c1-eyeglasses.html
150159,Black,Wide,138 mm,Lenskart Blu,LB E14284,1500,non_power_reading,798,4.25,8,https://www.lenskart.com/lenskart-blu-lb-e14284-c3-eyeglasses.html
201416,Silver,Wide,142 mm,John Jacobs,JJ E13108,3500,eyeframe,2489,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13108-c4-eyeglasses.html
204473,Brown,Wide,141 mm,Vincent Chase Online,VC E14912,1700,eyeframe,2513,5.0,3,https://www.lenskart.com/vincent-chase-vc-e14912-c3-eyeglasses.html
208092,Tortoise,Wide,140 mm,John Jacobs,JJ S13081,5000,sunglasses,670,4.8,17,https://www.lenskart.com/john-jacobs-jj-s13081-c7-sunglasses.html
210125,Gunmetal,Medium,134 mm,John Jacobs,JJ E15893,5000,eyeframe,134,0.0,0,https://www.lenskart.com/john-jacobs-jj-e15893-c1-eyeglasses.html
211338,Orange,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,sunglasses,728,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16143-c8-sunglasses.html
211393,Blue,Medium,134 mm,Lenskart Air,LA E16157,1700,eyeframe,619,0.0,0,https://www.lenskart.com/lenskart-air-la-e16157-c1-eyeglasses.html
212363,Green,Extra Wide,145 mm,John Jacobs,JJ E16358,5000,eyeframe,218,0.0,0,https://www.lenskart.com/john-jacobs-jj-e-16358-c1-eyeglasses.html
217271,Black,Extra Wide,142 mm,John Jacobs,JJ E16974,5000,eyeframe,192,0.0,0,https://www.lenskart.com/john-jacobs-jj-e16974-c1-eyeglasses.html
143687,Brown,Medium,134 mm,John Jacobs Online,JJ E13491,3500,eyeframe,3962,4.8,21,https://www.lenskart.com/john-jacobs-jj-e13491-c1-eyeglasses.html
146598,Grey,Wide,138 mm,John Jacobs,JJ E13772,5000,eyeframe,2059,4.45,15,https://www.lenskart.com/john-jacobs-jj-e13772-c3-eyeglasses.html
201113,Tortoise,Wide,139 mm,Vincent Chase,VC E14805,1700,eyeframe,3835,4.6,8,https://www.lenskart.com/vincent-chase-vc-e14805-c2-eyeglasses.html
212582,Gold,Extra Wide,145 mm,John Jacobs,JJ S16387XW,5000,sunglasses,527,0.0,0,https://www.lenskart.com/john-jacobs-jj s16387xxw-c5-sunglasses.html
213150,Green,Extra Wide,146 mm,John Jacobs,JJ S16505,6000,sunglasses,122,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16505-c1-sunglasses.html
215347,Purple,Wide,140 mm,John Jacobs,JJ S16637,5000,sunglasses,137,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16637-c2-sunglasses.html
215834,Blue,Wide,138 mm,Vincent Chase,VC E13789,1700,eyeframe,121,0.0,0,https://www.lenskart.com/vincent-chase-vc-e13789-c7-eyeglasses.html
140643,Black,Medium,134 mm,John Jacobs,JJ E13317,3500,eyeframe,4417,4.9,13,https://www.lenskart.com/john-jacobs-jj-e13317-c1-eyeglasses.html
147611,Sky Blue,Extra Wide,149 mm,John Jacobs,JJ E13938,5000,eyeframe,998,5.0,5,https://www.lenskart.com/john-jacobs-jj-e13938-c3-eyeglasses.html
200283,Blue,Medium,134 mm,Lenskart Blu,LB E14792,2000,non_power_reading,3140,4.7,10,https://www.lenskart.com/lenskart-blu-lb-e14792-c2-eyeglasses.html
201448,Gold,Wide,139 mm,John Jacobs,JJ E13592,3500,eyeframe,431,4.35,8,https://www.lenskart.com/john-jacobs-jj-e13592-c5-eyeglasses.html
211904,Blue,Medium,137 mm,Lenskart Blu,LB E16221,1500,non_power_reading,689,0.0,0,https://www.lenskart.com/lenskart-blu-lb-e16221-c1-eyeglasses.html
215833,Gold,Wide,138 mm,Vincent Chase,VC E13789,1700,eyeframe,121,0.0,0,https://www.lenskart.com/vincent-chase-vc-e13789-c6-eyeglasses.html
138426,Gold,Medium,138 mm,Vincent Chase Polarized,VC S13119,2000,sunglasses,10813,4.65,94,https://www.lenskart.com/vincent-chase-vc-s13119-c4-sunglasses.html
142691,Purple,8-12 yrs,124 mm,Hooper online,LKJ E10011,1000,eyeframe,1687,4.0,2,https://www.lenskart.com/lenskart-junior-lkj-e10011-c2-eyeglasses.html
148706,Black,Wide,138 mm,Lenskart Blu,LB E14059,1500,non_power_reading,11729,4.85,15,https://www.lenskart.com/lenskart-blu-lb-e14059-c1-eyeglasses.html
152156,Grey,Medium,135 mm,Lenskart READERS,LR E13701,500,non_power_reading,4126,4.9,12,https://www.lenskart.com/lenskart-readers-lr-e13701-c2-a-eyeglasses.html
201121,Tortoise,Wide,139 mm,Vincent Chase Online,VC E14808,1700,eyeframe,4084,4.75,4,https://www.lenskart.com/vincent-chase-vc-e14808-c1-eyeglasses.html
137070,Gunmetal,Medium,140 mm,Vincent Chase Polarized,VC S12934,2000,sunglasses,5485,4.4,20,https://www.lenskart.com/vincent-chase-vc-s12934-c1-sunglasses.html
144849,Brown,Medium,134 mm,John Jacobs,JJ E13576,5000,eyeframe,2266,4.85,7,https://www.lenskart.com/john-jacobs-jj-e13576-full-rim-c3-eyeglasses.html
144903,,,,Aquacolor,Aquacolor Olive Green Zero Power Monthly,299,contact_lens,1438,0.0,0,https://www.lenskart.com/aqua-color-olive-green-monthly-color-2-lenses-box.html
148205,Brown,Wide,141 mm,John Jacobs Online,JJ S13987,3500,sunglasses,1100,5.0,1,https://www.lenskart.com/john-jacobs-john-jacobs-jj-s13987-full-rim-c3-sunglasses.html
150065,Pink,Medium,136 mm,Lenskart Blu,LB E14270,1500,non_power_reading,4091,4.55,16,https://www.lenskart.com/lenskart-blu-lb-e14270-c3-eyeglasses.html
211896,Transparent,Medium,134 mm,Lenskart Blu,LB E16219,1500,non_power_reading,303,0.0,0,https://www.lenskart.com/lenskart-blu-lb-e16219-c1-eyeglasses.html
211915,Blue,Wide,141 mm,Lenskart Blu,LB E16226,1500,non_power_reading,392,0.0,0,https://www.lenskart.com/lenskart-blu-lb-e16226-cc3-eyeglasses.html
214480,Blue,Medium,134 mm,Vincent Chase,VC E13046-M,1700,eyeframe,425,0.0,0,https://www.lenskart.com/vincent-chase-vc-e13046-m-c5-eyeglasses.html
215262,Purple,Medium,134 mm,John Jacobs,JJ E16624,5000,eyeframe,520,0.0,0,https://www.lenskart.com/john-jacobs-jj-e16624-c2-eyeglasses.html
219270,Violet,Medium,139 mm,Lenskart Hustlr,LA E15417-W,1700,eyeframe,115,0.0,0,https://www.lenskart.com/lenskart-hustlr-la-e15417-w-c7-eyeglasses.html
136101,Rose Gold,Medium,135 mm,John Jacobs,JJ E12735,5000,eyeframe,3877,4.8,10,https://www.lenskart.com/john-jacobs-jj-e12735-c1-eyeglasses.html
148871,Black,Medium,140 mm,Vincent Chase Polarized,VC S14075,2000,sunglasses,8988,4.75,8,https://www.lenskart.com/vincent-chase-vc-s14075-c2-c2-sunglasses.html
208939,Black,8-12 yrs,129 mm,Hooper,HP E15713L,1000,eyeframe,1933,0.0,0,https://www.lenskart.com/hooper-hp-e15713l-c3-eyeglasses.html
206576,Pink,Narrow,132 mm,Lenskart Blu,LB E15378,1500,non_power_reading,1049,0.0,0,https://www.lenskart.com/lenskart-blu-lb-e15378-c3-eyeglasses.html
207740,Gold,Extra Narrow,130 mm,Lenskart STUDIO,LK S15519,2000,sunglasses,2917,0.0,0,https://www.lenskart.com/lenskart-studio-lk-s15519-c2-sunglasses.html
209444,Black,Extra Wide,142 mm,John Jacobs,JJ S15787,5000,sunglasses,920,0.0,0,https://www.lenskart.com/john-jacobs-jj-s15787-c2-sunglasses.html
212085,Brown,Wide,139 mm,Fossil,FOS 7159,7000,eyeframe,451,0.0,0,https://www.lenskart.com/fossil-fos-7159-09q-eyeglasses.html
142519,Grey,Medium,136 mm,John Jacobs,JJ E13344,3500,eyeframe,3072,4.8,12,https://www.lenskart.com/john-jacobs-jj-e13344-c3-eyeglasses.html
148072,Black,Extra Wide,147 mm,Vincent Chase Polarized,VC S13982,2000,sunglasses,6916,4.45,11,https://www.lenskart.com/vincent-chase-vc-s13982-c2-sunglasses.html
148293,Brown,Medium,137 mm,John Jacobs,JJ E14007L,3500,eyeframe,1153,5.0,3,https://www.lenskart.com/john-jacobs-jj-e14007l-c3-eyeglasses.html
148297,Transparent,Extra Narrow,125 mm,John Jacobs,JJ E14007XS,3500,eyeframe,3696,5.0,5,https://www.lenskart.com/john-jacobs-jj-e14007xs-c1-eyeglasses.html
200315,Pink,5-8 yrs,120 mm,Hooper,HP S10120M,1000,sunglasses,1779,4.0,1,https://www.lenskart.com/hooper-hp-s10120m-c1-sunglasses.html
201481,Gunmetal,Medium,135 mm,John Jacobs,JJ E11546,3500,eyeframe,893,4.55,92,https://www.lenskart.com/john-jacobs-jj-e11546-c10-eye.html
206146,Gold Tortoise,Extra Wide,143 mm,John Jacobs,JJ S15328,5000,sunglasses,2191,0.0,0,https://www.lenskart.com/john-jacobs-jj-s15328-c1-sunglasses.html
206521,Silver,Medium,136 mm,John Jacobs Online,JJ E13914,3500,eyeframe,1466,5.0,4,https://www.lenskart.com/john-jacobs-jj-e13914-c4-eyeglasses.html
209193,Black,Narrow,133 mm,Lenskart READERS,LR E13699,500,non_power_reading,2121,0.0,0,https://www.lenskart.com/lenskart-readers-lr-e13699-c4c-eyeglasses.html
214479,Black,Narrow,132 mm,Vincent Chase,VC E11560,1700,eyeframe,328,0.0,0,https://www.lenskart.com/vincent-chase-vc-e11560-c11-eyeglasses.html
112982,,,,Alcon Freshlook,Alcon Freshlook Brilliant Blue Powered Bi-Weekly,699,contact_lens,12797,4.65,15,https://www.lenskart.com/freshlook-colorblends-brilliant-blue-color-lenses-2-lens-per-box-alcon.html
152543,Purple,5-8 yrs,124 mm,Hooper online,HP E10076M,1000,eyeframe,1471,4.3,3,https://www.lenskart.com/hooper-hp-e10076m-c5-eyeglasses.html
152750,Transparent Blue,Medium,138 mm,John Jacobs,JJ E11083,3500,eyeframe,2183,4.45,77,https://www.lenskart.com/john-jacobs-jj-e11083-c10-eyeglasses.html
143357,Gold,Wide,140 mm,John Jacobs,JJ E13469,3500,eyeframe,1380,3.75,4,https://www.lenskart.com/john-jacobs-jj-e13469-c1-eyeglasses.html
146476,Brown,Wide,138 mm,John Jacobs,JJ E13747,5000,eyeframe,3810,4.5,2,https://www.lenskart.com/john-jacobs-jj-e13747-c1-eyeglasses.html
152513,Blue,8-12 yrs,128 mm,Hooper online,HP E10076L,1000,eyeframe,1602,0.0,0,https://www.lenskart.com/hooper-hp-e10076l-c3-eyeglasses.html
200597,Black,Narrow,141 mm,Vincent Chase Online,VC E14846,1700,eyeframe,3029,5.0,4,https://www.lenskart.com/vincent-chase-vc-e14846-c2-eyeglasses.html
200970,White,8-12 yrs,128 mm,Hooper,HP S14907L,1000,sunglasses,2153,0.0,0,https://www.lenskart.com/hooper-hp-s14907l-c4-sunglasses.html
216023,Gold,Medium,140 mm,Vincent Chase Polarized,VC S16774,2000,sunglasses,109,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16774-c1-sunglasses.html
138324,Maroon,Medium,135 mm,John Jacobs,JJ E13097,3500,eyeframe,4114,4.3,16,https://www.lenskart.com/john-jacobs-jj-e13097-c2-eyeglasses.html
142692,Red,8-12 yrs,124 mm,Hooper online,LKJ E10011,1000,eyeframe,2068,4.0,2,https://www.lenskart.com/lenskart-junior-lkj-e10011-c3-eyeglasses.html
143352,Brown,Medium,137 mm,John Jacobs,JJ E13466,3500,eyeframe,4865,4.7,30,https://www.lenskart.com/john-jacobs-jj-e13466-c3-eyeglasses.html
144901,,,,Aquacolor,Aquacolor Sapphire Blue Zero Power Monthly,299,contact_lens,1660,0.0,0,https://www.lenskart.com/aqua-color-sapphire-blue-monthly-color-2-lenses-box-145046.html
148936,Gold,Narrow,131 mm,Vincent Chase Polarized,VC S14084,2000,sunglasses,6766,4.65,26,https://www.lenskart.com/vincent-chase-vc-s14084-c3-c3-sunglasses.html
